Dep State Name,Arr State Name,Total Est. Pax,Time Series
Arizona,Missouri,35033,2020-11
Arizona,Montana,14269,2020-11
Arizona,Nebraska,12894,2020-11
Arizona,Nevada,45393,2020-11
Arizona,New Hampshire,1597,2020-11
Arizona,New Jersey,1,2020-11
Arizona,New Mexico,10627,2020-11
Arizona,New York,43997,2020-11
Arizona,North Carolina,21226,2020-11
Arizona,North Dakota,12949,2020-11
Arizona,Ohio,29292,2020-11
Arizona,Oklahoma,12754,2020-11
Arizona,Oregon,39268,2020-11
Arizona,Pennsylvania,27442,2020-11
Arizona,Rhode Island,1996,2020-11
Arizona,South Carolina,5049,2020-11
Arizona,South Dakota,8526,2020-11
Arizona,Tennessee,23864,2020-11
Arizona,Texas,119838,2020-11
Arizona,Utah,43436,2020-11
Arizona,Vermont,477,2020-11
Arizona,Virginia,6017,2020-11
Arizona,Washington,76633,2020-11
Arizona,West Virginia,409,2020-11
Arizona,Wisconsin,17748,2020-11
Arizona,Wyoming,1485,2020-11
Arkansas,Alabama,776,2020-11
Arkansas,Alaska,410,2020-11
Arkansas,Arizona,4728,2020-11
Arkansas,Arkansas,388,2020-11
Arkansas,California,10544,2020-11
Arkansas,Colorado,6519,2020-11
Arkansas,Connecticut,378,2020-11
Arkansas,District Of Columbia,2096,2020-11
Arkansas,Florida,14893,2020-11
Arkansas,Georgia,6177,2020-11
Arkansas,Hawaii,559,2020-11
Arkansas,Idaho,465,2020-11
Arkansas,Illinois,4159,2020-11
Arkansas,Indiana,1419,2020-11
Arkansas,Iowa,609,2020-11
Arkansas,Kansas,303,2020-11
Arkansas,Kentucky,779,2020-11
Arkansas,Louisiana,1955,2020-11
Arkansas,Maine,280,2020-11
Arkansas,Maryland,1403,2020-11
Arkansas,Massachusetts,942,2020-11
Arkansas,Michigan,1788,2020-11
Arkansas,Minnesota,1195,2020-11
Arkansas,Mississippi,423,2020-11
Arkansas,Missouri,4485,2020-11
Arkansas,Montana,413,2020-11
Arkansas,Nebraska,590,2020-11
Arkansas,Nevada,5612,2020-11
Arkansas,New Hampshire,148,2020-11
Arkansas,New Mexico,626,2020-11
Arkansas,New York,3333,2020-11
Arkansas,North Carolina,4095,2020-11
Arkansas,North Dakota,373,2020-11
Arkansas,Ohio,2490,2020-11
Arkansas,Oklahoma,997,2020-11
Arkansas,Oregon,1570,2020-11
Arkansas,Pennsylvania,2591,2020-11
Arkansas,Rhode Island,202,2020-11
Arkansas,South Carolina,1605,2020-11
Arkansas,South Dakota,433,2020-11
Arkansas,Tennessee,3516,2020-11
Arkansas,Texas,19261,2020-11
Arkansas,Utah,1480,2020-11
Arkansas,Vermont,54,2020-11
Arkansas,Virginia,1562,2020-11
Arkansas,Washington,2377,2020-11
Arkansas,West Virginia,107,2020-11
Arkansas,Wisconsin,1238,2020-11
Arkansas,Wyoming,313,2020-11
California,Alabama,12563,2020-11
California,Alaska,12735,2020-11
California,Arizona,228544,2020-11
California,Arkansas,10738,2020-11
California,California,928471,2020-11
California,Colorado,219876,2020-11
California,Connecticut,8342,2020-11
California,District Of Columbia,76767,2020-11
California,Florida,247209,2020-11
California,Georgia,106988,2020-11
California,Hawaii,211849,2020-11
California,Idaho,55006,2020-11
California,Illinois,174713,2020-11
California,Indiana,24825,2020-11
California,Iowa,10895,2020-11
California,Kansas,6852,2020-11
California,Kentucky,9772,2020-11
California,Louisiana,39585,2020-11
California,Maine,3248,2020-11
California,Maryland,46581,2020-11
California,Massachusetts,74098,2020-11
California,Michigan,64164,2020-11
California,Minnesota,80435,2020-11
California,Mississippi,5219,2020-11
California,Missouri,77235,2020-11
California,Montana,22773,2020-11
California,Nebraska,17376,2020-11
California,Nevada,290467,2020-11
California,New Hampshire,1901,2020-11
California,New Jersey,1480,2020-11
California,New Mexico,22453,2020-11
California,New York,223787,2020-11
California,North Carolina,61403,2020-11
California,North Dakota,5307,2020-11
California,Ohio,59823,2020-11
California,Oklahoma,28230,2020-11
California,Oregon,177355,2020-11
California,Pennsylvania,79560,2020-11
California,Rhode Island,3940,2020-11
California,South Carolina,16762,2020-11
California,South Dakota,5658,2020-11
California,Tennessee,75583,2020-11
California,Texas,428681,2020-11
California,Utah,89110,2020-11
California,Vermont,1465,2020-11
California,Virginia,21745,2020-11
California,Washington,304549,2020-11
California,West Virginia,1081,2020-11
California,Wisconsin,22203,2020-11
California,Wyoming,4719,2020-11
Colorado,Alabama,6721,2020-11
Colorado,Alaska,2411,2020-11
Colorado,Arizona,90322,2020-11
Colorado,Arkansas,7812,2020-11
Colorado,California,215564,2020-11
Colorado,Colorado,28422,2020-11
Colorado,Connecticut,3611,2020-11
Colorado,District Of Columbia,30556,2020-11
Colorado,Florida,165979,2020-11
Colorado,Georgia,45462,2020-11
Colorado,Hawaii,9890,2020-11
Colorado,Idaho,8890,2020-11
Colorado,Illinois,80311,2020-11
Colorado,Indiana,17009,2020-11
Colorado,Iowa,11542,2020-11
Colorado,Kansas,11760,2020-11
Colorado,Kentucky,6718,2020-11
Colorado,Louisiana,21696,2020-11
Colorado,Maine,1549,2020-11
Colorado,Maryland,22434,2020-11
Colorado,Massachusetts,17124,2020-11
Colorado,Michigan,30085,2020-11
Colorado,Minnesota,42756,2020-11
Colorado,Mississippi,1513,2020-11
Colorado,Missouri,44365,2020-11
Colorado,Montana,14260,2020-11
Colorado,Nebraska,18929,2020-11
Colorado,Nevada,78015,2020-11
Colorado,New Hampshire,818,2020-11
Colorado,New Jersey,40,2020-11
Colorado,New Mexico,8346,2020-11
Colorado,New York,52419,2020-11
Colorado,North Carolina,32970,2020-11
Colorado,North Dakota,9172,2020-11
Colorado,Ohio,36677,2020-11
Colorado,Oklahoma,21180,2020-11
Colorado,Oregon,28234,2020-11
Colorado,Pennsylvania,34729,2020-11
Colorado,Rhode Island,1293,2020-11
Colorado,South Carolina,8001,2020-11
Colorado,South Dakota,7453,2020-11
Colorado,Tennessee,38661,2020-11
Colorado,Texas,201330,2020-11
Colorado,Utah,39611,2020-11
Colorado,Vermont,1328,2020-11
Colorado,Virginia,7707,2020-11
Colorado,Washington,53185,2020-11
Colorado,West Virginia,547,2020-11
Colorado,Wisconsin,19799,2020-11
Colorado,Wyoming,9920,2020-11
Connecticut,Alabama,811,2020-11
Connecticut,Alaska,177,2020-11
Connecticut,Arizona,2554,2020-11
Connecticut,Arkansas,391,2020-11
Connecticut,California,8886,2020-11
Connecticut,Colorado,3401,2020-11
Connecticut,District Of Columbia,2105,2020-11
Connecticut,Florida,56240,2020-11
Connecticut,Georgia,6163,2020-11
Connecticut,Hawaii,494,2020-11
Connecticut,Idaho,278,2020-11
Connecticut,Illinois,6619,2020-11
Connecticut,Indiana,1346,2020-11
Connecticut,Iowa,500,2020-11
Connecticut,Kansas,216,2020-11
Connecticut,Kentucky,735,2020-11
Connecticut,Louisiana,1319,2020-11
Connecticut,Maine,1457,2020-11
Connecticut,Maryland,6989,2020-11
Connecticut,Massachusetts,2794,2020-11
Connecticut,Michigan,3053,2020-11
Connecticut,Minnesota,2425,2020-11
Connecticut,Mississippi,253,2020-11
Connecticut,Missouri,2566,2020-11
Connecticut,Montana,472,2020-11
Connecticut,Nebraska,417,2020-11
Connecticut,Nevada,2386,2020-11
Connecticut,New Hampshire,406,2020-11
Connecticut,New Jersey,467,2020-11
Connecticut,New Mexico,277,2020-11
Connecticut,New York,5131,2020-11
Connecticut,North Carolina,5453,2020-11
Connecticut,North Dakota,208,2020-11
Connecticut,Ohio,3565,2020-11
Connecticut,Oklahoma,769,2020-11
Connecticut,Oregon,982,2020-11
Connecticut,Pennsylvania,2574,2020-11
Connecticut,Rhode Island,138,2020-11
Connecticut,South Carolina,5436,2020-11
Connecticut,South Dakota,233,2020-11
Connecticut,Tennessee,2618,2020-11
Connecticut,Texas,6634,2020-11
Connecticut,Utah,887,2020-11
Connecticut,Vermont,230,2020-11
Connecticut,Virginia,1552,2020-11
Connecticut,Washington,1462,2020-11
Connecticut,West Virginia,324,2020-11
Connecticut,Wisconsin,1101,2020-11
Connecticut,Wyoming,211,2020-11
Delaware,District Of Columbia,277,2020-11
Delaware,Maine,260,2020-11
Delaware,Maryland,193,2020-11
Delaware,Massachusetts,526,2020-11
Delaware,Michigan,72,2020-11
Delaware,New Hampshire,84,2020-11
Delaware,New Jersey,197,2020-11
Delaware,New York,1764,2020-11
Delaware,North Carolina,194,2020-11
Delaware,Ohio,70,2020-11
Delaware,Pennsylvania,258,2020-11
Delaware,Virginia,197,2020-11
District Of Columbia,Alabama,4456,2020-11
District Of Columbia,Alaska,1194,2020-11
District Of Columbia,Arizona,17775,2020-11
District Of Columbia,Arkansas,2217,2020-11
District Of Columbia,California,75626,2020-11
District Of Columbia,Colorado,28179,2020-11
District Of Columbia,Connecticut,1918,2020-11
District Of Columbia,Delaware,306,2020-11
District Of Columbia,Florida,99240,2020-11
District Of Columbia,Georgia,30280,2020-11
District Of Columbia,Hawaii,3119,2020-11
District Of Columbia,Idaho,1892,2020-11
District Of Columbia,Illinois,29100,2020-11
District Of Columbia,Indiana,5761,2020-11
District Of Columbia,Iowa,2555,2020-11
District Of Columbia,Kansas,1247,2020-11
District Of Columbia,Kentucky,3540,2020-11
District Of Columbia,Louisiana,8295,2020-11
District Of Columbia,Maine,5061,2020-11
District Of Columbia,Maryland,1264,2020-11
District Of Columbia,Massachusetts,26610,2020-11
District Of Columbia,Michigan,13350,2020-11
District Of Columbia,Minnesota,10403,2020-11
District Of Columbia,Mississippi,1323,2020-11
District Of Columbia,Missouri,14055,2020-11
District Of Columbia,Montana,2184,2020-11
District Of Columbia,Nebraska,2895,2020-11
District Of Columbia,Nevada,13490,2020-11
District Of Columbia,New Hampshire,792,2020-11
District Of Columbia,New Jersey,1101,2020-11
District Of Columbia,New Mexico,2503,2020-11
District Of Columbia,New York,32693,2020-11
District Of Columbia,North Carolina,12291,2020-11
District Of Columbia,North Dakota,1509,2020-11
District Of Columbia,Ohio,13711,2020-11
District Of Columbia,Oklahoma,3902,2020-11
District Of Columbia,Oregon,5119,2020-11
District Of Columbia,Pennsylvania,4759,2020-11
District Of Columbia,Rhode Island,4812,2020-11
District Of Columbia,South Carolina,9888,2020-11
District Of Columbia,South Dakota,1282,2020-11
District Of Columbia,Tennessee,15198,2020-11
District Of Columbia,Texas,51311,2020-11
District Of Columbia,Utah,7485,2020-11
District Of Columbia,Vermont,1334,2020-11
District Of Columbia,Virginia,3956,2020-11
District Of Columbia,Washington,15007,2020-11
District Of Columbia,West Virginia,2080,2020-11
District Of Columbia,Wisconsin,4944,2020-11
District Of Columbia,Wyoming,809,2020-11
Florida,Alabama,25309,2020-11
Florida,Alaska,3700,2020-11
Florida,Arizona,62177,2020-11
Florida,Arkansas,16183,2020-11
Florida,California,243821,2020-11
Florida,Colorado,158724,2020-11
Florida,Connecticut,60264,2020-11
Florida,District Of Columbia,102877,2020-11
Florida,Florida,185260,2020-11
Florida,Georgia,246787,2020-11
Florida,Hawaii,8581,2020-11
Florida,Idaho,6642,2020-11
Florida,Illinois,304676,2020-11
Florida,Indiana,113878,2020-11
Florida,Iowa,24290,2020-11
Florida,Kansas,6661,2020-11
Florida,Kentucky,42621,2020-11
Florida,Louisiana,59860,2020-11
Florida,Maine,17844,2020-11
Florida,Maryland,159994,2020-11
Florida,Massachusetts,175085,2020-11
Florida,Michigan,189810,2020-11
Florida,Minnesota,93251,2020-11
Florida,Mississippi,7490,2020-11
Florida,Missouri,115053,2020-11
Florida,Montana,7016,2020-11
Florida,Nebraska,15525,2020-11
Florida,Nevada,98939,2020-11
Florida,New Hampshire,14944,2020-11
Florida,New Jersey,35193,2020-11
Florida,New Mexico,8265,2020-11
Florida,New York,731685,2020-11
Florida,North Carolina,172358,2020-11
Florida,North Dakota,6431,2020-11
Florida,Ohio,288997,2020-11
Florida,Oklahoma,24311,2020-11
Florida,Oregon,22765,2020-11
Florida,Pennsylvania,339388,2020-11
Florida,Rhode Island,42365,2020-11
Florida,South Carolina,37922,2020-11
Florida,South Dakota,7441,2020-11
Florida,Tennessee,151169,2020-11
Florida,Texas,371670,2020-11
Florida,Utah,35329,2020-11
Florida,Vermont,3455,2020-11
Florida,Virginia,72718,2020-11
Florida,Washington,51852,2020-11
Florida,West Virginia,9911,2020-11
Florida,Wisconsin,64023,2020-11
Florida,Wyoming,3072,2020-11
Georgia,Alabama,11074,2020-11
Georgia,Alaska,2360,2020-11
Georgia,Arizona,25283,2020-11
Georgia,Arkansas,7215,2020-11
Georgia,California,102214,2020-11
Georgia,Colorado,42266,2020-11
Georgia,Connecticut,6503,2020-11
Georgia,District Of Columbia,32680,2020-11
Georgia,Florida,241478,2020-11
Georgia,Georgia,17737,2020-11
Georgia,Hawaii,4070,2020-11
Georgia,Idaho,2422,2020-11
Georgia,Illinois,56706,2020-11
Georgia,Indiana,18958,2020-11
Georgia,Iowa,3942,2020-11
Georgia,Kansas,3049,2020-11
Georgia,Kentucky,9745,2020-11
Georgia,Louisiana,28875,2020-11
Georgia,Maine,2247,2020-11
Georgia,Maryland,33255,2020-11
Georgia,Massachusetts,25531,2020-11
Georgia,Michigan,41201,2020-11
Georgia,Minnesota,18468,2020-11
Georgia,Mississippi,7770,2020-11
Georgia,Missouri,27735,2020-11
Georgia,Montana,2826,2020-11
Georgia,Nebraska,5151,2020-11
Georgia,Nevada,53593,2020-11
Georgia,New Hampshire,950,2020-11
Georgia,New Jersey,713,2020-11
Georgia,New Mexico,3215,2020-11
Georgia,New York,109493,2020-11
Georgia,North Carolina,37439,2020-11
Georgia,North Dakota,1411,2020-11
Georgia,Ohio,43612,2020-11
Georgia,Oklahoma,9376,2020-11
Georgia,Oregon,6991,2020-11
Georgia,Pennsylvania,52788,2020-11
Georgia,Rhode Island,2686,2020-11
Georgia,South Carolina,17481,2020-11
Georgia,South Dakota,1279,2020-11
Georgia,Tennessee,28517,2020-11
Georgia,Texas,120773,2020-11
Georgia,Utah,13128,2020-11
Georgia,Vermont,674,2020-11
Georgia,Virginia,26177,2020-11
Georgia,Washington,16906,2020-11
Georgia,West Virginia,2276,2020-11
Georgia,Wisconsin,11138,2020-11
Georgia,Wyoming,1345,2020-11
Hawaii,Alabama,744,2020-11
Hawaii,Alaska,2233,2020-11
Hawaii,Arizona,15656,2020-11
Hawaii,Arkansas,653,2020-11
Hawaii,California,213794,2020-11
Hawaii,Colorado,10939,2020-11
Hawaii,Connecticut,311,2020-11
Hawaii,District Of Columbia,3088,2020-11
Hawaii,Florida,7538,2020-11
Hawaii,Georgia,3863,2020-11
Hawaii,Hawaii,465346,2020-11
Hawaii,Idaho,2999,2020-11
Hawaii,Illinois,7703,2020-11
Hawaii,Indiana,1320,2020-11
Hawaii,Iowa,704,2020-11
Hawaii,Kansas,513,2020-11
Hawaii,Kentucky,667,2020-11
Hawaii,Louisiana,1076,2020-11
Hawaii,Maine,230,2020-11
Hawaii,Maryland,2006,2020-11
Hawaii,Massachusetts,3552,2020-11
Hawaii,Michigan,2951,2020-11
Hawaii,Minnesota,3042,2020-11
Hawaii,Mississippi,271,2020-11
Hawaii,Missouri,3538,2020-11
Hawaii,Montana,1533,2020-11
Hawaii,Nebraska,1003,2020-11
Hawaii,Nevada,17507,2020-11
Hawaii,New Hampshire,118,2020-11
Hawaii,New Mexico,1068,2020-11
Hawaii,New York,7970,2020-11
Hawaii,North Carolina,2948,2020-11
Hawaii,North Dakota,275,2020-11
Hawaii,Ohio,2762,2020-11
Hawaii,Oklahoma,1168,2020-11
Hawaii,Oregon,19593,2020-11
Hawaii,Pennsylvania,3208,2020-11
Hawaii,Rhode Island,185,2020-11
Hawaii,South Carolina,1083,2020-11
Hawaii,South Dakota,323,2020-11
Hawaii,Tennessee,2338,2020-11
Hawaii,Texas,19275,2020-11
Hawaii,Utah,6368,2020-11
Hawaii,Vermont,51,2020-11
Hawaii,Virginia,1669,2020-11
Hawaii,Washington,43163,2020-11
Hawaii,West Virginia,83,2020-11
Hawaii,Wisconsin,965,2020-11
Hawaii,Wyoming,207,2020-11
Idaho,Alabama,652,2020-11
Idaho,Alaska,1273,2020-11
Idaho,Arizona,11286,2020-11
Idaho,Arkansas,459,2020-11
Idaho,California,54307,2020-11
Idaho,Colorado,8584,2020-11
Idaho,Connecticut,216,2020-11
Idaho,District Of Columbia,1686,2020-11
Idaho,Florida,6413,2020-11
Idaho,Georgia,2426,2020-11
Idaho,Hawaii,4175,2020-11
Idaho,Idaho,668,2020-11
Idaho,Illinois,2882,2020-11
Idaho,Indiana,1040,2020-11
Idaho,Iowa,739,2020-11
Idaho,Kansas,497,2020-11
Idaho,Kentucky,447,2020-11
Idaho,Louisiana,976,2020-11
Idaho,Maine,121,2020-11
Idaho,Maryland,1252,2020-11
Idaho,Massachusetts,970,2020-11
Idaho,Michigan,1923,2020-11
Idaho,Minnesota,3711,2020-11
Idaho,Mississippi,167,2020-11
Idaho,Missouri,3042,2020-11
Idaho,Montana,3618,2020-11
Idaho,Nebraska,1017,2020-11
Idaho,Nevada,12613,2020-11
Idaho,New Hampshire,96,2020-11
Idaho,New Mexico,950,2020-11
Idaho,New York,2423,2020-11
Idaho,North Carolina,2032,2020-11
Idaho,North Dakota,871,2020-11
Idaho,Ohio,2134,2020-11
Idaho,Oklahoma,1549,2020-11
Idaho,Oregon,12728,2020-11
Idaho,Pennsylvania,2061,2020-11
Idaho,Rhode Island,39,2020-11
Idaho,South Carolina,598,2020-11
Idaho,South Dakota,743,2020-11
Idaho,Tennessee,2298,2020-11
Idaho,Texas,9840,2020-11
Idaho,Utah,9449,2020-11
Idaho,Vermont,56,2020-11
Idaho,Virginia,794,2020-11
Idaho,Washington,29446,2020-11
Idaho,West Virginia,50,2020-11
Idaho,Wisconsin,1312,2020-11
Idaho,Wyoming,568,2020-11
Illinois,Alabama,6553,2020-11
Illinois,Alaska,1741,2020-11
Illinois,Arizona,73290,2020-11
Illinois,Arkansas,4651,2020-11
Illinois,California,174288,2020-11
Illinois,Colorado,69513,2020-11
Illinois,Connecticut,6121,2020-11
Illinois,District Of Columbia,31306,2020-11
Illinois,Florida,303632,2020-11
Illinois,Georgia,57684,2020-11
Illinois,Hawaii,7215,2020-11
Illinois,Idaho,3129,2020-11
Illinois,Illinois,15735,2020-11
Illinois,Indiana,5849,2020-11
Illinois,Iowa,7072,2020-11
Illinois,Kansas,2917,2020-11
Illinois,Kentucky,10025,2020-11
Illinois,Louisiana,20242,2020-11
Illinois,Maine,2537,2020-11
Illinois,Maryland,17881,2020-11
Illinois,Massachusetts,24770,2020-11
Illinois,Michigan,32960,2020-11
Illinois,Minnesota,27271,2020-11
Illinois,Mississippi,1469,2020-11
Illinois,Missouri,37322,2020-11
Illinois,Montana,3145,2020-11
Illinois,Nebraska,8703,2020-11
Illinois,Nevada,70324,2020-11
Illinois,New Hampshire,3060,2020-11
Illinois,New Jersey,1081,2020-11
Illinois,New Mexico,4298,2020-11
Illinois,New York,79542,2020-11
Illinois,North Carolina,39314,2020-11
Illinois,North Dakota,2292,2020-11
Illinois,Ohio,30453,2020-11
Illinois,Oklahoma,6070,2020-11
Illinois,Oregon,12556,2020-11
Illinois,Pennsylvania,46841,2020-11
Illinois,Rhode Island,4251,2020-11
Illinois,South Carolina,13595,2020-11
Illinois,South Dakota,2744,2020-11
Illinois,Tennessee,30766,2020-11
Illinois,Texas,128347,2020-11
Illinois,Utah,12632,2020-11
Illinois,Vermont,783,2020-11
Illinois,Virginia,12308,2020-11
Illinois,Washington,29312,2020-11
Illinois,West Virginia,2751,2020-11
Illinois,Wisconsin,11242,2020-11
Illinois,Wyoming,2059,2020-11
Indiana,Alabama,1628,2020-11
Indiana,Alaska,475,2020-11
Indiana,Arizona,14154,2020-11
Indiana,Arkansas,1432,2020-11
Indiana,California,26809,2020-11
Indiana,Colorado,15492,2020-11
Indiana,Connecticut,1309,2020-11
Indiana,District Of Columbia,5858,2020-11
Indiana,Florida,111827,2020-11
Indiana,Georgia,16279,2020-11
Indiana,Hawaii,1516,2020-11
Indiana,Idaho,1050,2020-11
Indiana,Illinois,6198,2020-11
Indiana,Indiana,527,2020-11
Indiana,Iowa,1218,2020-11
Indiana,Kansas,808,2020-11
Indiana,Kentucky,267,2020-11
Indiana,Louisiana,3308,2020-11
Indiana,Maine,1044,2020-11
Indiana,Maryland,6237,2020-11
Indiana,Massachusetts,3668,2020-11
Indiana,Michigan,9018,2020-11
Indiana,Minnesota,6083,2020-11
Indiana,Mississippi,960,2020-11
Indiana,Missouri,4890,2020-11
Indiana,Montana,1336,2020-11
Indiana,Nebraska,1222,2020-11
Indiana,Nevada,18300,2020-11
Indiana,New Hampshire,616,2020-11
Indiana,New Jersey,4,2020-11
Indiana,New Mexico,976,2020-11
Indiana,New York,14506,2020-11
Indiana,North Carolina,9451,2020-11
Indiana,North Dakota,775,2020-11
Indiana,Ohio,1561,2020-11
Indiana,Oklahoma,1853,2020-11
Indiana,Oregon,2923,2020-11
Indiana,Pennsylvania,8168,2020-11
Indiana,Rhode Island,820,2020-11
Indiana,South Carolina,4165,2020-11
Indiana,South Dakota,875,2020-11
Indiana,Tennessee,3577,2020-11
Indiana,Texas,25529,2020-11
Indiana,Utah,3012,2020-11
Indiana,Vermont,345,2020-11
Indiana,Virginia,3822,2020-11
Indiana,Washington,7010,2020-11
Indiana,West Virginia,209,2020-11
Indiana,Wisconsin,2778,2020-11
Indiana,Wyoming,389,2020-11
Iowa,Alabama,785,2020-11
Iowa,Alaska,193,2020-11
Iowa,Arizona,10699,2020-11
Iowa,Arkansas,671,2020-11
Iowa,California,11491,2020-11
Iowa,Colorado,11175,2020-11
Iowa,Connecticut,486,2020-11
Iowa,District Of Columbia,2806,2020-11
Iowa,Florida,24152,2020-11
Iowa,Georgia,3402,2020-11
Iowa,Hawaii,823,2020-11
Iowa,Idaho,808,2020-11
Iowa,Illinois,7268,2020-11
Iowa,Indiana,1099,2020-11
Iowa,Iowa,810,2020-11
Iowa,Kansas,634,2020-11
Iowa,Kentucky,984,2020-11
Iowa,Louisiana,930,2020-11
Iowa,Maine,256,2020-11
Iowa,Maryland,983,2020-11
Iowa,Massachusetts,1251,2020-11
Iowa,Michigan,3507,2020-11
Iowa,Minnesota,6933,2020-11
Iowa,Mississippi,457,2020-11
Iowa,Missouri,6413,2020-11
Iowa,Montana,845,2020-11
Iowa,Nebraska,245,2020-11
Iowa,Nevada,7222,2020-11
Iowa,New Hampshire,138,2020-11
Iowa,New Mexico,491,2020-11
Iowa,New York,3563,2020-11
Iowa,North Carolina,3672,2020-11
Iowa,North Dakota,841,2020-11
Iowa,Ohio,2965,2020-11
Iowa,Oklahoma,878,2020-11
Iowa,Oregon,2035,2020-11
Iowa,Pennsylvania,3388,2020-11
Iowa,Rhode Island,209,2020-11
Iowa,South Carolina,1266,2020-11
Iowa,South Dakota,506,2020-11
Iowa,Tennessee,3847,2020-11
Iowa,Texas,10078,2020-11
Iowa,Utah,2123,2020-11
Iowa,Vermont,117,2020-11
Iowa,Virginia,1234,2020-11
Iowa,Washington,2712,2020-11
Iowa,West Virginia,81,2020-11
Iowa,Wisconsin,1953,2020-11
Iowa,Wyoming,283,2020-11
Kansas,Alabama,594,2020-11
Kansas,Alaska,143,2020-11
Kansas,Arizona,4363,2020-11
Kansas,Arkansas,299,2020-11
Kansas,California,7049,2020-11
Kansas,Colorado,10255,2020-11
Kansas,Connecticut,226,2020-11
Kansas,District Of Columbia,1358,2020-11
Kansas,Florida,6813,2020-11
Kansas,Georgia,2709,2020-11
Kansas,Hawaii,461,2020-11
Kansas,Idaho,509,2020-11
Kansas,Illinois,3041,2020-11
